skill_id,skills,count,title
419,Java,14,Data Scientist at Amazon
420,Software Development,2,Data Scientist at Amazon
421,Data Analysis,10,Data Scientist at Amazon
422,Business Analysis,10,Data Scientist at Amazon
423,Machine Learning,4,Data Scientist at Amazon
424,Agile Methodologies,7,Data Scientist at Amazon
425,Writing,1,Data Scientist at Amazon
426,SDLC,4,Data Scientist at Amazon
427,R,24,Data Scientist at Amazon
428,Python,9,Data Scientist at Amazon
429,Hadoop,6,Data Scientist at Amazon
430,MapReduce,5,Data Scientist at Amazon
431,JavaScript,4,Data Scientist at Amazon
432,Tableau,5,Data Scientist at Amazon
433,SAS,5,Data Scientist at Amazon
434,VBA,6,Data Scientist at Amazon
435,D3.js,1,Data Scientist at Amazon
436,Microsoft Excel,4,Data Scientist at Amazon
437,Microsoft Office,4,Data Scientist at Amazon
438,Unix,4,Data Scientist at Amazon
439,A/B Testing,1,Data Scientist at Amazon
440,Social Network Analysis,1,Data Scientist at Amazon
441,Text Analytics,1,Data Scientist at Amazon
442,OPL,1,Data Scientist at Amazon
443,Data Science,5,Data Scientist at Amazon
444,Data Analytics,4,Data Scientist at Amazon
445,Apache Pig,1,Data Scientist at Amazon
446,Text Mining,10,Data Scientist at Amazon
447,Regression Trees & Random Forests,3,Data Scientist at Amazon
448,R,29,Data Scientist at Amazon
449,Data Analysis,30,Data Scientist at Amazon
450,Analytics,8,Data Scientist at Amazon
451,3D Modeling,1,Data Scientist at Amazon
452,Economics,1,Data Scientist at Amazon
453,Data Mining,0,Data Scientist at Amazon
454,Machine Learning,4,Data Scientist at Amazon
455,Python,28,Data Scientist at Amazon
456,SQL,22,Data Scientist at Amazon
457,Microsoft Excel,23,Data Scientist at Amazon
458,PowerPoint,3,Data Scientist at Amazon
459,Solidworks,7,Data Scientist at Amazon
460,Problem Solving,6,Data Scientist at Amazon
461,Team Management,4,Data Scientist at Amazon
462,Deep Learning,4,Data Scientist at Amazon
463,Natural Language Processing,4,Data Scientist at Amazon
464,Cluster Analysis,2,Data Scientist at Amazon
465,Linear Regression,2,Data Scientist at Amazon
466,Logistic Regression,2,Data Scientist at Amazon
467,Predictive Analytics,6,Data Scientist at Amazon
468,Alteryx,6,Data Scientist at Amazon
469,Spotfire,5,Data Scientist at Amazon
470,Data Analysis,34,Data Scientist at Apple
471,Business Analysis,33,Data Scientist at Apple
472,Microsoft Excel,32,Data Scientist at Apple
473,Market Research,24,Data Scientist at Apple
474,Analytics,9,Data Scientist at Apple
475,Business Strategy,8,Data Scientist at Apple
476,Machine Learning,0,Data Scientist at Apple
477,Business Intelligence,0,Data Scientist at Apple
478,Microsoft Office,23,Data Scientist at Apple
479,SQL,31,Data Scientist at Apple
480,R,2,Data Scientist at Apple
481,Python,0,Data Scientist at Apple
482,AutoCAD,8,Data Scientist at Apple
483,Team Management,21,Data Scientist at Apple
484,Team Leadership,11,Data Scientist at Apple
485,Management,7,Data Scientist at Apple
486,Decision Sciences,8,Data Scientist at Apple
487,Data Analytics,8,Data Scientist at Apple
488,Data Science,0,Data Scientist at Apple
489,Python,4,Data Scientist at Facebook
490,Matlab,0,Data Scientist at Facebook
491,R,0,Data Scientist at Facebook
492,Cell Culture,1,Data Scientist at Facebook
493,Confocal Microscopy,1,Data Scientist at Facebook
494,Statistics,1,Data Scientist at Facebook
495,Java,5,Data Scientist at Facebook
496,C,4,Data Scientist at Facebook
497,HTML/CSS,0,Data Scientist at Facebook
498,C#,0,Data Scientist at Facebook
499,T-SQL,0,Data Scientist at Facebook
500,HTML,1,Data Scientist at Facebook
501,Hive,0,Data Scientist at Facebook
502,Immunostaining,0,Data Scientist at Facebook
503,Python,37,Data Scientist at Autodesk
504,SQL,35,Data Scientist at Autodesk
505,Machine Learning,22,Data Scientist at Autodesk
506,Data Analysis,36,Data Scientist at Autodesk
507,Web Development,13,Data Scientist at Autodesk
508,Research,13,Data Scientist at Autodesk
509,Project Management,13,Data Scientist at Autodesk
510,Big Data,1,Data Scientist at Autodesk
511,SAS,15,Data Scientist at Autodesk
512,R,30,Data Scientist at Autodesk
513,Tableau,28,Data Scientist at Autodesk
514,MongoDB,12,Data Scientist at Autodesk
515,C,15,Data Scientist at Autodesk
516,Java,29,Data Scientist at Autodesk
517,HTML,22,Data Scientist at Autodesk
518,Microsoft Excel,22,Data Scientist at Autodesk
519,Microsoft PowerPoint,3,Data Scientist at Autodesk
520,Microsoft Word,3,Data Scientist at Autodesk
521,JavaScript,3,Data Scientist at Autodesk
522,SharePoint,9,Data Scientist at Autodesk
523,Microsoft Office,31,Data Scientist at Autodesk
524,Databases,24,Data Scientist at Autodesk
525,MySQL,13,Data Scientist at Autodesk
526,Hadoop,1,Data Scientist at Autodesk
527,AWS SageMaker,0,Data Scientist at Autodesk
528,Amazon Web Services (AWS),0,Data Scientist at Autodesk
529,Amazon Athena,0,Data Scientist at Autodesk
530,Looker (Software),0,Data Scientist at Autodesk
531,Apache Oozie,0,Data Scientist at Autodesk
532,AWS Glue,0,Data Scientist at Autodesk
533,AWS Lambda,0,Data Scientist at Autodesk
534,Leadership,23,Data Scientist at Autodesk
535,Management,31,Data Scientist at Autodesk
536,Customer Service,11,Data Scientist at Autodesk
537,Apache Spark,1,Data Scientist at Autodesk
538,Amazon EC2,0,Data Scientist at Autodesk
539,Data Analysis,8,Senior Data Scientist at Target
540,Research,6,Senior Data Scientist at Target
541,Statistics,6,Senior Data Scientist at Target
542,Data Mining,5,Senior Data Scientist at Target
543,Quantitative Research,4,Senior Data Scientist at Target
544,Policy Analysis,4,Senior Data Scientist at Target
545,Financial Modeling,4,Senior Data Scientist at Target
546,Market Research,0,Senior Data Scientist at Target
547,Public Policy,0,Senior Data Scientist at Target
548,R,5,Senior Data Scientist at Target
549,SAS,4,Senior Data Scientist at Target
550,Stata,1,Senior Data Scientist at Target
551,Matlab,6,Data Scientist at IBM | Quantitative Analysis
552,C++,5,Data Scientist at IBM | Quantitative Analysis
553,Bloomberg,6,Data Scientist at IBM | Quantitative Analysis
554,Data Analysis,4,Data Scientist at IBM | Quantitative Analysis
555,Financial Modeling,4,Data Scientist at IBM | Quantitative Analysis
556,Investment Banking,1,Data Scientist at IBM | Quantitative Analysis
557,Machine Learning,4,Data Scientist at IBM | Quantitative Analysis
558,Quantitative Analytics,1,Data Scientist at IBM | Quantitative Analysis
559,Portfolio Management,0,Data Scientist at IBM | Quantitative Analysis
560,Statistics,1,Data Scientist at IBM | Quantitative Analysis
561,data structure,0,Data Scientist at IBM | Quantitative Analysis
562,Microsoft Excel,4,Data Scientist at IBM | Quantitative Analysis
563,Microsoft Office,1,Data Scientist at IBM | Quantitative Analysis
564,Python,1,Data Scientist at IBM | Quantitative Analysis
565,R,0,Data Scientist at IBM | Quantitative Analysis
566,SQL,1,Data Scientist at IBM | Quantitative Analysis
567,SPSS,0,Data Scientist at IBM | Quantitative Analysis
568,Databases,0,Data Scientist at IBM | Quantitative Analysis
569,Leadership,0,Data Scientist at IBM | Quantitative Analysis
570,Communication,0,Data Scientist at IBM | Quantitative Analysis
571,machin learning,1,Data Scientist at IBM | Quantitative Analysis
572,Deep Learning,0,Data Scientist at IBM | Quantitative Analysis
573,R,28,Marketing Data Scientist at Facebook
574,Data Mining,14,Marketing Data Scientist at Facebook
575,VBA,23,Marketing Data Scientist at Facebook
576,Financial Modeling,22,Marketing Data Scientist at Facebook
577,Data Analysis,3,Marketing Data Scientist at Facebook
578,Investment Management,11,Marketing Data Scientist at Facebook
579,Financial Risk,8,Marketing Data Scientist at Facebook
580,Equity Research,8,Marketing Data Scientist at Facebook
581,Financial Analysis,8,Marketing Data Scientist at Facebook
582,Analysis,7,Marketing Data Scientist at Facebook
583,Portfolio Management,6,Marketing Data Scientist at Facebook
584,Derivatives,6,Marketing Data Scientist at Facebook
585,Stata,24,Marketing Data Scientist at Facebook
586,SPSS,12,Marketing Data Scientist at Facebook
587,Matlab,10,Marketing Data Scientist at Facebook
588,Quantitative Finance,9,Marketing Data Scientist at Facebook
589,Time Series Analysis,4,Marketing Data Scientist at Facebook
590,Pricing Analysis,1,Marketing Data Scientist at Facebook
591,SQL,7,Analytics at Google
592,Python,5,Analytics at Google
593,R,6,Analytics at Google
594,Process Automation,1,Analytics at Google
595,Analytics,9,Analytics at Google
596,Project Management,4,Analytics at Google
597,Business Strategy,7,Analytics at Google
598,Event Management,11,Analytics at Google
599,Press Releases,5,Analytics at Google
600,Entrepreneurship,9,Analytics at Google
601,Text Editing,1,Analytics at Google
602,Music,2,Analytics at Google
603,Art,9,Analytics at Google
604,Poetry,5,Analytics at Google
605,QlikView,5,Analytics at Google
606,Microsoft Office,7,Analytics at Google
607,VBA,1,Analytics at Google
608,C,3,Analytics at Google
609,Java,7,Analytics at Google
610,HTML,4,Analytics at Google
611,Matlab,5,Analytics at Google
612,Team Management,1,Analytics at Google
613,Retail Sales Analysis,5,Analytics at Google
614,Analytics,21,Data Scientist at TransferWise
615,Data Analysis,21,Data Scientist at TransferWise
616,Predictive Modeling,31,Data Scientist at TransferWise
617,Statistical Modeling,3,Data Scientist at TransferWise
618,Actuarial Science,9,Data Scientist at TransferWise
619,Quantitative Research,8,Data Scientist at TransferWise
620,Economics,6,Data Scientist at TransferWise
621,Data Mining,6,Data Scientist at TransferWise
622,Segmentation,4,Data Scientist at TransferWise
623,Customer Insight,4,Data Scientist at TransferWise
624,Econometrics,4,Data Scientist at TransferWise
625,Analysis,4,Data Scientist at TransferWise
626,Consulting,4,Data Scientist at TransferWise
627,Statistics,1,Data Scientist at TransferWise
628,General Insurance,1,Data Scientist at TransferWise
629,Financial Analysis,1,Data Scientist at TransferWise
630,VBA,3,Data Scientist at TransferWise
631,R,8,Data Scientist at TransferWise
632,SAS,6,Data Scientist at TransferWise
633,SQL,5,Data Scientist at TransferWise
634,Python,4,Data Scientist at TransferWise
635,Predictive Analytics,7,Data Scientist at TransferWise
636,Marketing Mix Modeling,7,Data Scientist at TransferWise
637,Econometric Modeling,4,Data Scientist at TransferWise
638,Multivariate Testing,1,Data Scientist at TransferWise
639,Marketing Analytics,1,Data Scientist at TransferWise
640,Questionnaire Design,1,Data Scientist at TransferWise
641,Pricing Analysis,1,Data Scientist at TransferWise
642,Python,28,Vice President Data Scientist at BlackRock
643,Data Science,14,Vice President Data Scientist at BlackRock
644,Machine Learning,14,Vice President Data Scientist at BlackRock
645,Data Analysis,39,Vice President Data Scientist at BlackRock
646,Big Data,31,Vice President Data Scientist at BlackRock
647,Statistics,20,Vice President Data Scientist at BlackRock
648,Statistical Modeling,17,Vice President Data Scientist at BlackRock
649,Data Mining,38,Vice President Data Scientist at BlackRock
650,Marketing,8,Vice President Data Scientist at BlackRock
651,Bioinformatics,8,Vice President Data Scientist at BlackRock
652,Algorithms,7,Vice President Data Scientist at BlackRock
653,Analytics,8,Vice President Data Scientist at BlackRock
654,Analysis,5,Vice President Data Scientist at BlackRock
655,Quantitative Analytics,6,Vice President Data Scientist at BlackRock
656,Optimization,6,Vice President Data Scientist at BlackRock
657,Analytical Skills,4,Vice President Data Scientist at BlackRock
658,R,39,Vice President Data Scientist at BlackRock
659,SAS,29,Vice President Data Scientist at BlackRock
660,Matlab,28,Vice President Data Scientist at BlackRock
661,Java,22,Vice President Data Scientist at BlackRock
662,C++,24,Vice President Data Scientist at BlackRock
663,SQL,29,Vice President Data Scientist at BlackRock
664,LaTeX,8,Vice President Data Scientist at BlackRock
665,Microsoft Excel,9,Vice President Data Scientist at BlackRock
666,SPSS,10,Vice President Data Scientist at BlackRock
667,Perl,4,Vice President Data Scientist at BlackRock
668,AngularJS,0,Vice President Data Scientist at BlackRock
669,JavaScript,0,Vice President Data Scientist at BlackRock
670,Scala,0,Vice President Data Scientist at BlackRock
671,Teaching,5,Vice President Data Scientist at BlackRock
672,Stochastic Optimization,9,Vice President Data Scientist at BlackRock
673,Predictive Analytics,9,Vice President Data Scientist at BlackRock
674,Apache Spark,0,Vice President Data Scientist at BlackRock
675,Microsoft Excel,3,Data Scientist
676,Microsoft Office,2,Data Scientist
677,Data Mining,9,Data Scientist
678,Data Analysis,6,Data Scientist
679,R,6,Data Scientist
680,PowerPoint,5,Data Scientist
681,Matlab,5,Data Scientist
682,SAS,5,Data Scientist
683,Microsoft Word,4,Data Scientist
684,Microsoft PowerPoint,4,Data Scientist
685,Java,0,Data Scientist
686,JavaScript,0,Data Scientist
687,SQL,0,Data Scientist
688,Python,0,Data Scientist
689,Deep Learning,0,Data Scientist
690,Machine L,0,Data Scientist
691,Data Mining,31,Data Scientist at The Trade Desk Inc.
692,SQL,2,Data Scientist at The Trade Desk Inc.
693,R,10,Data Scientist at The Trade Desk Inc.
694,Statistics,7,Data Scientist at The Trade Desk Inc.
695,Business Intelligence,6,Data Scientist at The Trade Desk Inc.
696,Analytical Skills,4,Data Scientist at The Trade Desk Inc.
697,Statistical Modeling,1,Data Scientist at The Trade Desk Inc.
698,Project Management,1,Data Scientist at The Trade Desk Inc.
699,Data Visualization,0,Data Scientist at The Trade Desk Inc.
700,Tableau,0,Data Scientist at The Trade Desk Inc.
701,Problem Solving,5,Data Scientist at The Trade Desk Inc.
702,Multivariate Analysis,1,Data Scientist at The Trade Desk Inc.
703,Linear Regression,1,Data Scientist at The Trade Desk Inc.
704,QlikView Development,1,Data Scientist at The Trade Desk Inc.
705,Analytic Problem Solving,0,Data Scientist at The Trade Desk Inc.
706,Public Speaking,2,Data Scientist @ Airbnb | Harvard '17
707,Teamwork,10,Data Scientist @ Airbnb | Harvard '17
708,Data Science,1,Data Scientist @ Airbnb | Harvard '17
709,R,31,Data Scientist at Uber
710,Data Analysis,3,Data Scientist at Uber
711,Stata,9,Data Scientist at Uber
712,Statistics,9,Data Scientist at Uber
713,Financial Modeling,6,Data Scientist at Uber
714,Analysis,6,Data Scientist at Uber
715,Data Mining,5,Data Scientist at Uber
716,Statistical Modeling,5,Data Scientist at Uber
717,Research,4,Data Scientist at Uber
718,Financial Analysis,1,Data Scientist at Uber
719,Quantitative Analytics,1,Data Scientist at Uber
720,Algorithms,1,Data Scientist at Uber
721,Analytical Skills,1,Data Scientist at Uber
722,Python,8,Data Scientist at Uber
723,Microsoft Office,4,Data Scientist at Uber
724,SPSS,1,Data Scientist at Uber
725,Matlab,1,Data Scientist at Uber
726,SAS,1,Data Scientist at Uber
727,SQL,0,Data Scientist at Uber
728,SAS,32,Senior Data Scientist at American Express
729,R,23,Senior Data Scientist at American Express
730,SQL,23,Senior Data Scientist at American Express
731,Analytics,10,Senior Data Scientist at American Express
732,Machine Learning,0,Senior Data Scientist at American Express
733,VBA,24,Senior Data Scientist at American Express
734,Microsoft Office,3,Senior Data Scientist at American Express
735,Python,11,Senior Data Scientist at American Express
736,XGBoost,0,Senior Data Scientist at American Express
737,MS Excel Pivot Tables,5,Senior Data Scientist at American Express
738,Unix Shell Scripting,4,Senior Data Scientist at American Express
739,Deep Learning,0,Senior Data Scientist at American Express
740,Risk Models,0,Senior Data Scientist at American Express
741,Optimization,28,Staff Data Scientist at Google
742,Matlab,23,Staff Data Scientist at Google
743,R,22,Staff Data Scientist at Google
744,Research,23,Social VR - Data Scientist at Facebook/Oculus VR
745,Analysis,24,Social VR - Data Scientist at Facebook/Oculus VR
746,Entrepreneurship,11,Social VR - Data Scientist at Facebook/Oculus VR
747,Economics,10,Social VR - Data Scientist at Facebook/Oculus VR
748,Strategy,10,Social VR - Data Scientist at Facebook/Oculus VR
749,Policy Analysis,8,Social VR - Data Scientist at Facebook/Oculus VR
750,Public Policy,6,Social VR - Data Scientist at Facebook/Oculus VR
751,Consulting,5,Social VR - Data Scientist at Facebook/Oculus VR
752,Market Research,4,Social VR - Data Scientist at Facebook/Oculus VR
753,Leadership,1,Social VR - Data Scientist at Facebook/Oculus VR
754,Policy,8,Social VR - Data Scientist at Facebook/Oculus VR
755,Matlab,17,The Trade Desk - Principal Data Scientist
756,Numerical Analysis,29,The Trade Desk - Principal Data Scientist
757,Finite Element Analysis,15,The Trade Desk - Principal Data Scientist
758,CFD,12,The Trade Desk - Principal Data Scientist
759,Optimization,3,The Trade Desk - Principal Data Scientist
760,Fluid Mechanics,10,The Trade Desk - Principal Data Scientist
761,Machine Learning,4,The Trade Desk - Principal Data Scientist
762,C++,22,The Trade Desk - Principal Data Scientist
763,Abaqus,3,The Trade Desk - Principal Data Scientist
764,R,4,The Trade Desk - Principal Data Scientist
765,scala,0,The Trade Desk - Principal Data Scientist
766,Python,0,The Trade Desk - Principal Data Scientist
767,Numerical Simulation,7,The Trade Desk - Principal Data Scientist
768,Fluid Dynamics,6,The Trade Desk - Principal Data Scientist
769,Apache Spark,1,The Trade Desk - Principal Data Scientist
770,Hive,0,The Trade Desk - Principal Data Scientist
771,Cluster Analysis,0,The Trade Desk - Principal Data Scientist
772,Regression Analysis,0,The Trade Desk - Principal Data Scientist
773,High-speed Imaging,0,The Trade Desk - Principal Data Scientist
774,Microsoft Excel,3,McKinsey & Company - Data Scientist
775,Microsoft PowerPoint,3,McKinsey & Company - Data Scientist
776,Adobe Photoshop,10,McKinsey & Company - Data Scientist
777,Social Media,9,McKinsey & Company - Data Scientist
778,Financial Analysis,8,McKinsey & Company - Data Scientist
779,Research,8,McKinsey & Company - Data Scientist
780,photography,7,McKinsey & Company - Data Scientist
781,Education,7,McKinsey & Company - Data Scientist
782,Statistics,7,McKinsey & Company - Data Scientist
783,Data Analysis,7,McKinsey & Company - Data Scientist
784,event planning,6,McKinsey & Company - Data Scientist
785,Drawing,6,McKinsey & Company - Data Scientist
786,R,9,McKinsey & Company - Data Scientist
787,Github,8,McKinsey & Company - Data Scientist
788,spss,6,McKinsey & Company - Data Scientist
789,teamwork,8,McKinsey & Company - Data Scientist
790,Leadership,8,McKinsey & Company - Data Scientist
791,Teamwork,8,McKinsey & Company - Data Scientist
792,leadership,7,McKinsey & Company - Data Scientist
793,Public speaking,7,McKinsey & Company - Data Scientist
794,Public Speaking,7,McKinsey & Company - Data Scientist
795,mandarin,7,McKinsey & Company - Data Scientist
796,Python,38,Data Scientist(We are hiring!)
797,R,38,Data Scientist(We are hiring!)
798,Machine Learning,13,Data Scientist(We are hiring!)
799,Machine Learning,0,Data Scientist at TradeBot
800,Node.js,0,Data Scientist at TradeBot
801,Python (Programming Language),0,Data Scientist at TradeBot
802,Data Science,0,Data Scientist at TradeBot
803,Programming Languages,1,Lead Data Scientist at Target
804,Research,7,Lead Data Scientist at Target
805,Teaching,7,Lead Data Scientist at Target
806,Programming,7,Lead Data Scientist at Target
807,Algorithms,7,Lead Data Scientist at Target
808,Data Analysis,4,Lead Data Scientist at Target
809,Editing,5,Lead Data Scientist at Target
810,Computer Science,5,Lead Data Scientist at Target
811,Machine Learning,1,Lead Data Scientist at Target
812,LaTeX,5,Lead Data Scientist at Target
813,Java,4,Lead Data Scientist at Target
814,C,4,Lead Data Scientist at Target
815,C++,4,Lead Data Scientist at Target
816,Python,4,Lead Data Scientist at Target
817,Linux,4,Lead Data Scientist at Target
818,Matlab,4,Lead Data Scientist at Target
819,Public Speaking,1,Lead Data Scientist at Target
820,Haskell,4,Lead Data Scientist at Target
821,Functional Programming,1,Lead Data Scientist at Target
822,Analysis,5,Director of Data Science
823,Predictive Analytics,1,Director of Data Science
824,Data Mining,0,Director of Data Science
825,Data Analysis,4,Director of Data Science
826,SAS Programming,0,Director of Data Science
827,Performance Management,0,Director of Data Science
828,Customer Insight,0,Director of Data Science
829,Government,6,Director of Data Science
830,Project Management,5,Director of Data Science
831,Policy Analysis,1,Director of Data Science
832,Research,0,Director of Data Science
833,Public Sector,0,Director of Data Science
834,Public Policy,0,Director of Data Science
835,Report Writing,0,Director of Data Science
836,Management Information Systems (MIS),0,Director of Data Science
837,R,0,Director of Data Science
838,Visual Basic,0,Director of Data Science
839,Microsoft Excel,1,Director of Data Science
840,Microsoft Office,0,Director of Data Science
841,Qualitative Research,0,Director of Data Science
842,Presentation Skills,0,Director of Data Science
843,Stakeholder Management,4,Director of Data Science
844,Performance Dashboards,0,Director of Data Science
845,Data Analysis,9,Senior Data Scientist at The Trade Desk
846,Modeling,5,Senior Data Scientist at The Trade Desk
847,R,5,Senior Data Scientist at The Trade Desk
848,Online Advertising,0,Senior Data Scientist at The Trade Desk
849,Machine Learning,1,Senior Data Scientist at The Trade Desk
850,Digital Marketing,1,Senior Data Scientist at The Trade Desk
851,Software Development,10,Senior Data Scientist at The Trade Desk
852,Mobile Devices,7,Senior Data Scientist at The Trade Desk
853,Python,7,Senior Data Scientist at The Trade Desk
854,Tableau,0,Senior Data Scientist at The Trade Desk
855,Linux,0,Senior Data Scientist at The Trade Desk
856,Databases,9,Senior Data Scientist at The Trade Desk
857,Java,2,Senior Data Scientist at The Trade Desk
858,VBA,5,Senior Data Scientist at The Trade Desk
859,Microsoft Excel,5,Senior Data Scientist at The Trade Desk
860,PowerPoint,5,Senior Data Scientist at The Trade Desk
861,C++,4,Senior Data Scientist at The Trade Desk
862,HTML,1,Senior Data Scientist at The Trade Desk
863,Vertica,1,Senior Data Scientist at The Trade Desk
864,Financial Engineering,4,Senior Data Scientist at The Trade Desk
865,Analytics,40,Lead Data Scientist at Wolters Kluwer
866,SAS,34,Lead Data Scientist at Wolters Kluwer
